t, q1, q2, q3, q4, q5, q6, q_box_x, q_box_y, q_box_phi, v1, v2, v3, v4, v5, v6, v_box_x, v_box_y, v_box_phi, q1_noisy, q2_noisy, q3_noisy, q4_noisy, q5_noisy, q6_noisy, q_box_x_noisy, q_box_y_noisy, q_box_phi_noisy, v1_noisy, v2_noisy, v3_noisy, v4_noisy, v5_noisy, v6_noisy, v_box_x_noisy, v_box_y_noisy, v_box_phi_noisy, q1_filtered, q2_filtered, q3_filtered, q4_filtered, q5_filtered, q6_filtered, q_box_x_filtered, q_box_y_filtered, q_box_phi_filtered, v1_filtered, v2_filtered, v3_filtered, v4_filtered, v5_filtered, v6_filtered, v_box_x_filtered, v_box_y_filtered, v_box_phi_filtered, tau_1, tau_2, tau_3, tau_4, tau_5, tau_6, lambda_1, lambda_2, lambda_3, lambda_4, lambda_5, lambda_6, lambda_7, lambda_8, ref_box_x, ref_box_y, ref_box_phi, ref_box_vx, ref_box_vy, ref_box_vphi
0.000000000000000000e+00, -1.550632357597351074e+00, 1.751782774925231934e+00, -2.011505067348480225e-01, -1.590960264205932617e+00, -1.751782774925231934e+00, 3.342743158340454102e+00, 0.000000000000000000e+00, 2.000000029802322388e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.550632357597351074e+00, 1.751782774925231934e+00, -2.011505067348480225e-01, -1.590960264205932617e+00, -1.751782774925231934e+00, 3.342743158340454102e+00, 0.000000000000000000e+00, 2.000000029802322388e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.550632357597351074e+00, 1.751782774925231934e+00, -2.011505067348480225e-01, -1.590960264205932617e+00, -1.751782774925231934e+00, 3.342743158340454102e+00, 0.000000000000000000e+00, 2.000000029802322388e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.810199499130249023e+00, 1.374677181243896484e+00, 4.470348358154296875e-07, -2.810200691223144531e+00, -1.374679088592529297e+00, -1.192092895507812500e-06, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.500000059604644775e-01, 6.000000238418579102e-01, 8.726646006107330322e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.819000124931335449e+00, 3.231000185012817383e+00, 4.866000175476074219e+00
1.000000070780515671e-02, -1.550486922264099121e+00, 1.751120448112487793e+00, -2.006336599588394165e-01, -1.591105699539184570e+00, -1.751120448112487793e+00, 3.342226505279541016e+00, 1.765946322507261357e-08, 1.999952346086502075e-01, -2.406610377647666610e-08, 2.909321524202823639e-02, -1.324627995491027832e-01, 1.033696904778480530e-01, -2.909320406615734100e-02, 1.324627399444580078e-01, -1.033697798848152161e-01, -4.440492773483128985e-08, -5.339737981557846069e-06, 1.629832411254028557e-07, -1.550486922264099121e+00, 1.751120448112487793e+00, -2.006336599588394165e-01, -1.591105699539184570e+00, -1.751120448112487793e+00, 3.342226505279541016e+00, 1.765946322507261357e-08, 1.999952346086502075e-01, -2.406610377647666610e-08, 2.909321524202823639e-02, -1.324627995491027832e-01, 1.033696904778480530e-01, -2.909320406615734100e-02, 1.324627399444580078e-01, -1.033697798848152161e-01, -4.440492773483128985e-08, -5.339737981557846069e-06, 1.629832411254028557e-07, -1.550486922264099121e+00, 1.751120448112487793e+00, -2.006336599588394165e-01, -1.591105699539184570e+00, -1.751120448112487793e+00, 3.342226505279541016e+00, 1.765946322507261357e-08, 1.999952346086502075e-01, -2.406610377647666610e-08, 2.909321524202823639e-02, -1.324627995491027832e-01, 1.033696904778480530e-01, -2.909320406615734100e-02, 1.324627399444580078e-01, -1.033697798848152161e-01, -4.440492773483128985e-08, -5.339737981557846069e-06, 1.629832411254028557e-07, 3.017708063125610352e+00, 1.639715790748596191e+00, 3.416054710214666557e-07, -2.967989921569824219e+00, -1.652094721794128418e+00, -2.012777940763044171e-06, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.500000059604644775e-01, 6.000000238418579102e-01, 8.726646006107330322e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, nan, nan, nan
2.000000141561031342e-02, -1.550052642822265625e+00, 1.749198794364929199e+00, -1.991467177867889404e-01, -1.591531157493591309e+00, -1.749209642410278320e+00, 3.340740919113159180e+00, 1.761910262132460048e-08, 1.999952346086502075e-01, -2.391663045386849262e-08, 5.785807222127914429e-02, -2.518843412399291992e-01, 1.940264105796813965e-01, -5.601401627063751221e-02, 2.497385591268539429e-01, -1.937251687049865723e-01, 3.706646795054169274e-11, -5.339737981557846069e-06, 2.994409165069100709e-10, -1.550052642822265625e+00, 1.749198794364929199e+00, -1.991467177867889404e-01, -1.591531157493591309e+00, -1.749209642410278320e+00, 3.340740919113159180e+00, 1.761910262132460048e-08, 1.999952346086502075e-01, -2.391663045386849262e-08, 5.785807222127914429e-02, -2.518843412399291992e-01, 1.940264105796813965e-01, -5.601401627063751221e-02, 2.497385591268539429e-01, -1.937251687049865723e-01, 3.706646795054169274e-11, -5.339737981557846069e-06, 2.994409165069100709e-10, -1.550052642822265625e+00, 1.749198794364929199e+00, -1.991467177867889404e-01, -1.591531157493591309e+00, -1.749209642410278320e+00, 3.340740919113159180e+00, 1.761910262132460048e-08, 1.999952346086502075e-01, -2.391663045386849262e-08, 5.785807222127914429e-02, -2.518843412399291992e-01, 1.940264105796813965e-01, -5.601401627063751221e-02, 2.497385591268539429e-01, -1.937251687049865723e-01, 3.706646795054169274e-11, -5.339737981557846069e-06, 2.994409165069100709e-10, 3.207905530929565430e+00, 1.884953141212463379e+00, 2.413614311080891639e-06, -3.114588499069213867e+00, -1.907150149345397949e+00, -5.997856078465702012e-08, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.500000059604644775e-01, 6.000000238418579102e-01, 8.726646006107330322e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, nan, nan, nan
3.000000119209289551e-02, -1.549332261085510254e+00, 1.746142864227294922e+00, -1.968117058277130127e-01, -1.592216014862060547e+00, -1.746195077896118164e+00, 3.338411808013916016e+00, 1.761859458326853201e-08, 1.999952346086502075e-01, -2.391505660170878400e-08, 8.632161468267440796e-02, -3.593234717845916748e-01, 2.730025053024291992e-01, -8.104512840509414673e-02, 3.532131612300872803e-01, -2.721686661243438721e-01, -2.246369756875310486e-11, -5.339737981557846069e-06, 5.970917094089145394e-10, -1.549332261085510254e+00, 1.746142864227294922e+00, -1.968117058277130127e-01, -1.592216014862060547e+00, -1.746195077896118164e+00, 3.338411808013916016e+00, 1.761859458326853201e-08, 1.999952346086502075e-01, -2.391505660170878400e-08, 8.632161468267440796e-02, -3.593234717845916748e-01, 2.730025053024291992e-01, -8.104512840509414673e-02, 3.532131612300872803e-01, -2.721686661243438721e-01, -2.246369756875310486e-11, -5.339737981557846069e-06, 5.970917094089145394e-10, -1.549332261085510254e+00, 1.746142864227294922e+00, -1.968117058277130127e-01, -1.592216014862060547e+00, -1.746195077896118164e+00, 3.338411808013916016e+00, 1.761859458326853201e-08, 1.999952346086502075e-01, -2.391505660170878400e-08, 8.632161468267440796e-02, -3.593234717845916748e-01, 2.730025053024291992e-01, -8.104512840509414673e-02, 3.532131612300872803e-01, -2.721686661243438721e-01, -2.246369756875310486e-11, -5.339737981557846069e-06, 5.970917094089145394e-10, 3.382025480270385742e+00, 2.111351013183593750e+00, 4.082552095496794209e-06, -3.250666618347167969e+00, -2.140994787216186523e+00, -2.444156507408479229e-06, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.500000059604644775e-01, 6.000000238418579102e-01, 8.726646006107330322e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, nan, nan, nan
4.000000283122062683e-02, -1.548328518867492676e+00, 1.742067694664001465e+00, -1.937405019998550415e-01, -1.593142986297607422e+00, -1.742208480834960938e+00, 3.335352659225463867e+00, 1.761763712693209527e-08, 1.999952346086502075e-01, -2.390980924360519566e-08, 1.144694834947586060e-01, -4.557483196258544922e-01, 3.412803113460540771e-01, -1.044082790613174438e-01, 4.441511631011962891e-01, -3.397439718246459961e-01, -1.239874036773613852e-10, -5.339737981557846069e-06, -3.658007230455950776e-11, -1.548328518867492676e+00, 1.742067694664001465e+00, -1.937405019998550415e-01, -1.593142986297607422e+00, -1.742208480834960938e+00, 3.335352659225463867e+00, 1.761763712693209527e-08, 1.999952346086502075e-01, -2.390980924360519566e-08, 1.144694834947586060e-01, -4.557483196258544922e-01, 3.412803113460540771e-01, -1.044082790613174438e-01, 4.441511631011962891e-01, -3.397439718246459961e-01, -1.239874036773613852e-10, -5.339737981557846069e-06, -3.658007230455950776e-11, -1.548328518867492676e+00, 1.742067694664001465e+00, -1.937405019998550415e-01, -1.593142986297607422e+00, -1.742208480834960938e+00, 3.335352659225463867e+00, 1.761763712693209527e-08, 1.999952346086502075e-01, -2.390980924360519566e-08, 1.144694834947586060e-01, -4.557483196258544922e-01, 3.412803113460540771e-01, -1.044082790613174438e-01, 4.441511631011962891e-01, -3.397439718246459961e-01, -1.239874036773613852e-10, -5.339737981557846069e-06, -3.658007230455950776e-11, 3.541266202926635742e+00, 2.319918155670166016e+00, 3.590840151446172968e-06, -3.376892805099487305e+00, -2.354866743087768555e+00, -3.934246251446893439e-06, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.500000059604644775e-01, 6.000000238418579102e-01, 8.726646006107330322e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, nan, nan, nan
5.000000074505805969e-02, -1.547044992446899414e+00, 1.737079143524169922e+00, -1.900354176759719849e-01, -1.594296216964721680e+00, -1.737369298934936523e+00, 3.331666946411132812e+00, 1.761672940858716174e-08, 1.999952346086502075e-01, -2.390519604489327321e-08, 1.422579437494277954e-01, -5.420439839363098145e-01, 3.997882902622222900e-01, -1.262766420841217041e-01, 5.237038731575012207e-01, -3.974292576313018799e-01, -2.110211311245890897e-11, -5.339737981557846069e-06, 1.425223938866793105e-09, -1.547044992446899414e+00, 1.737079143524169922e+00, -1.900354176759719849e-01, -1.594296216964721680e+00, -1.737369298934936523e+00, 3.331666946411132812e+00, 1.761672940858716174e-08, 1.999952346086502075e-01, -2.390519604489327321e-08, 1.422579437494277954e-01, -5.420439839363098145e-01, 3.997882902622222900e-01, -1.262766420841217041e-01, 5.237038731575012207e-01, -3.974292576313018799e-01, -2.110211311245890897e-11, -5.339737981557846069e-06, 1.425223938866793105e-09, -1.547044992446899414e+00, 1.737079143524169922e+00, -1.900354176759719849e-01, -1.594296216964721680e+00, -1.737369298934936523e+00, 3.331666946411132812e+00, 1.761672940858716174e-08, 1.999952346086502075e-01, -2.390519604489327321e-08, 1.422579437494277954e-01, -5.420439839363098145e-01, 3.997882902622222900e-01, -1.262766420841217041e-01, 5.237038731575012207e-01, -3.974292576313018799e-01, -2.110211311245890897e-11, -5.339737981557846069e-06, 1.425223938866793105e-09, 3.686705112457275391e+00, 2.511612892150878906e+00, 1.743119355523958802e-06, -3.493854284286499023e+00, -2.549980640411376953e+00, -3.218967322027310729e-06, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.500000059604644775e-01, 6.000000238418579102e-01, 8.726646006107330322e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, nan, nan, nan
6.000000238418579102e-02, -1.545485496520996094e+00, 1.731274247169494629e+00, -1.857897192239761353e-01, -1.595661401748657227e+00, -1.731785535812377930e+00, 3.327449560165405273e+00, 1.761582879566958582e-08, 1.999952346086502075e-01, -2.390120990014565905e-08, 1.696231365203857422e-01, -6.190231442451477051e-01, 4.494026899337768555e-01, -1.467846184968948364e-01, 5.929211974143981934e-01, -4.461393952369689941e-01, -6.135578850541278939e-11, -5.339737981557846069e-06, 7.915521571533190581e-10, -1.545485496520996094e+00, 1.731274247169494629e+00, -1.857897192239761353e-01, -1.595661401748657227e+00, -1.731785535812377930e+00, 3.327449560165405273e+00, 1.761582879566958582e-08, 1.999952346086502075e-01, -2.390120990014565905e-08, 1.696231365203857422e-01, -6.190231442451477051e-01, 4.494026899337768555e-01, -1.467846184968948364e-01, 5.929211974143981934e-01, -4.461393952369689941e-01, -6.135578850541278939e-11, -5.339737981557846069e-06, 7.915521571533190581e-10, -1.545485496520996094e+00, 1.731274247169494629e+00, -1.857897192239761353e-01, -1.595661401748657227e+00, -1.731785535812377930e+00, 3.327449560165405273e+00, 1.761582879566958582e-08, 1.999952346086502075e-01, -2.390120990014565905e-08, 1.696231365203857422e-01, -6.190231442451477051e-01, 4.494026899337768555e-01, -1.467846184968948364e-01, 5.929211974143981934e-01, -4.461393952369689941e-01, -6.135578850541278939e-11, -5.339737981557846069e-06, 7.915521571533190581e-10, 3.819322109222412109e+00, 2.687354087829589844e+00, -6.410468813555780798e-07, -3.602086067199707031e+00, -2.727526664733886719e+00, -7.629691936017479748e-06, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.500000059604644775e-01, 6.000000238418579102e-01, 8.726646006107330322e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, nan, nan, nan
7.000000029802322388e-02, -1.543654799461364746e+00, 1.724742174148559570e+00, -1.810883432626724243e-01, -1.597225427627563477e+00, -1.725557446479797363e+00, 3.322784900665283203e+00, 1.761504364594657090e-08, 1.999952346086502075e-01, -2.389681341696814343e-08, 1.964887678623199463e-01, -6.874343156814575195e-01, 4.909481704235076904e-01, -1.660358905792236328e-01, 6.527611017227172852e-01, -4.867295026779174805e-01, -1.667716520437068084e-10, -5.339737981557846069e-06, 1.578803754398450110e-10, -1.543654799461364746e+00, 1.724742174148559570e+00, -1.810883432626724243e-01, -1.597225427627563477e+00, -1.725557446479797363e+00, 3.322784900665283203e+00, 1.761504364594657090e-08, 1.999952346086502075e-01, -2.389681341696814343e-08, 1.964887678623199463e-01, -6.874343156814575195e-01, 4.909481704235076904e-01, -1.660358905792236328e-01, 6.527611017227172852e-01, -4.867295026779174805e-01, -1.667716520437068084e-10, -5.339737981557846069e-06, 1.578803754398450110e-10, -1.543654799461364746e+00, 1.724742174148559570e+00, -1.810883432626724243e-01, -1.597225427627563477e+00, -1.725557446479797363e+00, 3.322784900665283203e+00, 1.761504364594657090e-08, 1.999952346086502075e-01, -2.389681341696814343e-08, 1.964887678623199463e-01, -6.874343156814575195e-01, 4.909481704235076904e-01, -1.660358905792236328e-01, 6.527611017227172852e-01, -4.867295026779174805e-01, -1.667716520437068084e-10, -5.339737981557846069e-06, 1.578803754398450110e-10, 3.940019845962524414e+00, 2.848029136657714844e+00, -5.218153091846033931e-07, -3.702049970626831055e+00, -2.888628959655761719e+00, -1.073158273356966674e-06, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.500000059604644775e-01, 6.000000238418579102e-01, 8.726646006107330322e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, nan, nan, nan
8.000000566244125366e-02, -1.541559100151062012e+00, 1.717565536499023438e+00, -1.760080009698867798e-01, -1.598976135253906250e+00, -1.718773603439331055e+00, 3.317750453948974609e+00, 1.761415546752687078e-08, 1.999952346086502075e-01, -2.389188225038196833e-08, 2.227720320224761963e-01, -7.479686141014099121e-01, 5.251991152763366699e-01, -1.841105371713638306e-01, 7.040984630584716797e-01, -5.199925303459167480e-01, -4.071772086167158022e-11, -5.339737981557846069e-06, 6.883618119957191084e-10, -1.541559100151062012e+00, 1.717565536499023438e+00, -1.760080009698867798e-01, -1.598976135253906250e+00, -1.718773603439331055e+00, 3.317750453948974609e+00, 1.761415546752687078e-08, 1.999952346086502075e-01, -2.389188225038196833e-08, 2.227720320224761963e-01, -7.479686141014099121e-01, 5.251991152763366699e-01, -1.841105371713638306e-01, 7.040984630584716797e-01, -5.199925303459167480e-01, -4.071772086167158022e-11, -5.339737981557846069e-06, 6.883618119957191084e-10, -1.541559100151062012e+00, 1.717565536499023438e+00, -1.760080009698867798e-01, -1.598976135253906250e+00, -1.718773603439331055e+00, 3.317750453948974609e+00, 1.761415546752687078e-08, 1.999952346086502075e-01, -2.389188225038196833e-08, 2.227720320224761963e-01, -7.479686141014099121e-01, 5.251991152763366699e-01, -1.841105371713638306e-01, 7.040984630584716797e-01, -5.199925303459167480e-01, -4.071772086167158022e-11, -5.339737981557846069e-06, 6.883618119957191084e-10, 4.049630641937255859e+00, 2.994494199752807617e+00, 2.577650775492656976e-06, -3.794208288192749023e+00, -3.034401893615722656e+00, 5.483377208292949945e-06, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.500000059604644775e-01, 6.000000238418579102e-01, 8.726646006107330322e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, nan, nan, nan
9.000000357627868652e-02, -1.539203286170959473e+00, 1.709819555282592773e+00, -1.706179976463317871e-01, -1.600901961326599121e+00, -1.711514592170715332e+00, 3.312417268753051758e+00, 1.761329571081660106e-08, 1.999952346086502075e-01, -2.388711983769553626e-08, 2.483883053064346313e-01, -8.012651205062866211e-01, 5.528798103332519531e-01, -2.010704278945922852e-01, 7.477332353591918945e-01, -5.466663837432861328e-01, -1.461335913388595031e-10, -5.339737981557846069e-06, 5.469003028224506124e-11, -1.539203286170959473e+00, 1.709819555282592773e+00, -1.706179976463317871e-01, -1.600901961326599121e+00, -1.711514592170715332e+00, 3.312417268753051758e+00, 1.761329571081660106e-08, 1.999952346086502075e-01, -2.388711983769553626e-08, 2.483883053064346313e-01, -8.012651205062866211e-01, 5.528798103332519531e-01, -2.010704278945922852e-01, 7.477332353591918945e-01, -5.466663837432861328e-01, -1.461335913388595031e-10, -5.339737981557846069e-06, 5.469003028224506124e-11, -1.539203286170959473e+00, 1.709819555282592773e+00, -1.706179976463317871e-01, -1.600901961326599121e+00, -1.711514592170715332e+00, 3.312417268753051758e+00, 1.761329571081660106e-08, 1.999952346086502075e-01, -2.388711983769553626e-08, 2.483883053064346313e-01, -8.012651205062866211e-01, 5.528798103332519531e-01, -2.010704278945922852e-01, 7.477332353591918945e-01, -5.466663837432861328e-01, -1.461335913388595031e-10, -5.339737981557846069e-06, 5.469003028224506124e-11, 4.148914813995361328e+00, 3.127559423446655273e+00, 2.562773261161055416e-06, -3.878987312316894531e+00, -3.165902853012084961e+00, 3.456842932791914791e-06, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.500000059604644775e-01, 6.000000238418579102e-01, 8.726646006107330322e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, nan, nan, nan
